Unnamed: 0,imdb_id,startYear,originalTitle,runtimeMinutes,one_genre,genres1,genres2,genres3,tags,mood_tags,youtube_id,split
921,tt0106770,1993,Dragon: The Bruce Lee Story,120,Drama,Action,Biography,Drama,"dramatic, cult, violence, romantic","dramatic, violence, romantic",FVbjpA7nL-o,val
922,tt0106856,1993,Falling Down,113,Crime,Action,Crime,Drama,"comedy, murder, cult, violence, tragedy, home movie","comedy, violence",OEXLGcanDxQ,val
923,tt0106873,1993,Fatal Instinct,91,Comedy,Comedy,Crime,Thriller,"revenge, neo noir, murder, romantic",romantic,gLYus-Z2I9s,val
924,tt0106881,1993,Fearless,122,Horror,Drama,Horror,,"psychological, boring, flashback",boring,Tm5jBa4LzxQ,val
925,tt0106926,1993,Flesh and Bone,126,Romance,Drama,Mystery,Romance,murder,,1SbacB2W1l8,val
926,tt0106950,1992,Fortress,95,Action,Action,Crime,Sci-Fi,"insanity, cult, violence",violence,3U6oLx3xy8s,val
927,tt0107004,1993,Geronimo: An American Legend,115,Drama,Drama,History,Western,"violence, historical",violence,3exHtIOscGo,val
928,tt0107048,1993,Groundhog Day,101,Comedy,Comedy,Drama,Fantasy,"entertaining, comedy, boring, fantasy, cult, alternate reality, magical realism, cute, clever, feel-good, psychedelic, humor, satire, romantic, alternate history","comedy, boring, fantasy, cute, feel-good, humor, romantic",78DQZy4l-5A,val
929,tt0107050,1993,Grumpy Old Men,103,Comedy,Comedy,Drama,Romance,"comedy, entertaining",comedy,2A-SOVQvPyg,val
930,tt0107076,1993,Hard Target,97,Crime,Action,Crime,Thriller,"comedy, murder, violence, cult, action, revenge, sadist","comedy, violence, action, sadist",8CS7SJMoaCU,val
931,tt0107120,1993,Hocus Pocus,96,Comedy,Comedy,Family,Fantasy,"cult, horror, revenge, good versus evil, romantic, entertaining","horror, romantic",Oryofd_T-ng,val
933,tt0107144,1993,Hot Shots! Part Deux,86,Action,Action,Comedy,,"comedy, cult, flashback, absurd, humor, comic, revenge","comedy, humor, comic",E7HtPMW2tzc,val
934,tt0107148,1993,House of Cards,109,Drama,Drama,,,"fantasy, psychological",fantasy,P0IhlF0yTGQ,val
935,tt0107206,1993,In the Line of Fire,128,Action,Action,Crime,Drama,"suspenseful, neo noir, murder, mystery, violence, revenge, flashback, good versus evil, humor, action, romantic","suspenseful, mystery, violence, humor, action, romantic",YZ_AptkMZIA,val
936,tt0107207,1993,In the Name of the Father,133,Drama,Biography,Crime,Drama,"tragedy, dramatic, violence, historical, realism","dramatic, violence",b1VcwIncgYs,val
938,tt0107247,1993,Jack the Bear,99,Comedy,Comedy,Drama,,flashback,,vH6p2cgDbck,val
939,tt0107286,1993,Judgment Night,110,Crime,Action,Crime,Drama,"violence, neo noir, murder",violence,G5p7wq2PcJM,val
940,tt0107290,1993,Jurassic Park,127,Action,Action,Adventure,Sci-Fi,"mystery, dramatic, cult, violence, horror, action, humor, suspenseful, entertaining","mystery, dramatic, violence, horror, action, humor, suspenseful",nFMqT3f-3XU,val
941,tt0107315,1993,Kika,114,Comedy,Comedy,,,"entertaining, comedy, intrigue, murder, flashback",comedy,dK9qQ9w_Gww,val
942,tt0107387,1993,Leprechaun,92,Horror,Comedy,Fantasy,Horror,"horror, cult, suspenseful, comedy, violence","horror, suspenseful, comedy, violence",B1fjPf5mrBQ,val
943,tt0107473,1993,Mad Dog and Glory,97,Comedy,Comedy,Crime,Drama,"romantic, neo noir",romantic,J99GjHJTazY,val
944,tt0107497,1993,Malice,107,Crime,Crime,Mystery,Thriller,"revenge, intrigue, neo noir, murder",,OzpqLRb2lfs,val
945,tt0107507,1993,Manhattan Murder Mystery,104,Comedy,Comedy,Mystery,,"comedy, mystery, murder, flashback","comedy, mystery",MZAXZ24bAS8,val
946,tt0107554,1993,Menace II Society,97,Crime,Crime,Drama,Thriller,"comedy, suspenseful, neo noir, murder, bleak, cult, revenge, violence, flashback, romantic, blaxploitation","comedy, suspenseful, violence, romantic",CD2pjnGy8Fk,val
947,tt0107614,1993,Mrs. Doubtfire,125,Comedy,Comedy,Drama,,"comedy, bleak, dramatic, cult, suspenseful, entertaining","comedy, dramatic, suspenseful",N3bgipCebuI,val
950,tt0107665,1993,Needful Things,120,Crime,Crime,Drama,Fantasy,"murder, paranormal, cult, violence, flashback, good versus evil, prank",violence,zJLzkvtlWbg,val
951,tt0107750,1993,Only the Strong,99,Action,Action,Drama,,"cult, violence",violence,W-C03hEmqO8,val
952,tt0107756,1992,Orlando,94,Drama,Biography,Drama,Fantasy,"psychedelic, historical",,gUmTvO9KHHU,val
953,tt0107818,1993,Philadelphia,125,Drama,Drama,,,"dramatic, cult, queer, romantic, home movie","dramatic, romantic",cl4B9AU45P4,val
954,tt0107843,1993,Point of No Return,109,Action,Action,Crime,Drama,"cult, suspenseful, neo noir, murder",suspenseful,GUXSN2ZOKw8,val
956,tt0107977,1993,Robin Hood: Men in Tights,104,Action,Adventure > Action,Comedy,Musical,"comedy, cult, absurd, action, humor, comic, entertaining","comedy, action, humor, comic",dX4Ik-cyp-I,val
958,tt0107983,1993,Romeo Is Bleeding,110,Crime,Crime,Drama,Romance,"comedy, avant garde, cruelty, suspenseful, murder, neo noir, cult, violence, good versus evil, satire, tragedy, revenge, sadist","comedy, suspenseful, violence, sadist",XuPs8dWiXZw,val
959,tt0108002,1993,Rudy,114,Drama,Biography,Drama,Sport,inspiring,inspiring,rB0k21sGT_A,val
961,tt0108122,1993,Short Cuts,188,Drama,Comedy,Drama,,"comedy, humor, murder","comedy, humor",RVTQKhZ-qPk,val
963,tt0108149,1993,Six Degrees of Separation,112,Drama,Comedy,Drama,Mystery,"cult, humor, satire",humor,HLIyuYwbVnA,val
964,tt0108160,1993,Sleepless in Seattle,105,Romance,Comedy,Drama,Romance,"dramatic, romantic, boring, comedy","dramatic, romantic, boring, comedy",4J7gg1V0oak,val
965,tt0108162,1993,Sliver,107,Drama,Drama,Thriller,,"suspenseful, mystery, murder","suspenseful, mystery",5UNwxC-uPX0,val
966,tt0108171,1993,Sniper,98,Action,Action,Thriller,War,"suspenseful, violence","suspenseful, violence",zL1f78T3DI8,val
967,tt0108174,1993,So I Married an Axe Murderer,93,Comedy,Comedy,Romance,,"comedy, murder, cult, insanity, psychedelic, romantic, entertaining","comedy, romantic",O3TgDBN7wk4,val
969,tt0108238,1993,Striking Distance,102,Crime,Action,Crime,Mystery,murder,,doagfMS5fdA,val
970,tt0108308,1993,Teenage Mutant Ninja Turtles III,96,Action,Action,Adventure,Comedy,"cult, psychedelic, violence",violence,w2dNvVdz3js,val
971,tt0108330,1993,This Boy's Life,115,Drama,Biography,Drama,,violence,violence,P28qmkCrNSM,val
972,tt0108358,1993,Tombstone,130,Drama,Biography,Drama,History,"realism, cult, suspenseful, murder, violence","suspenseful, violence",XTWYKf5hXIg,val
973,tt0108399,1993,True Romance,119,Crime,Crime,Drama,Romance,"comedy, murder, cult, violence, action, romantic","comedy, violence, action, romantic",GV1M6qf0Fts,val
974,tt0108526,1993,We're Back! A Dinosaur's Story,72,Comedy,Adventure,Animation,Comedy,psychedelic,,SNJLtyV3IGM,val
975,tt0108550,1993,What's Eating Gilbert Grape,118,Drama,Drama,,,"tragedy, whimsical, psychedelic, boring, depressing","boring, depressing",X6sLIP3908w,val
976,tt0109021,1994,8 Seconds,105,Drama,Biography,Drama,Sport,"tragedy, romantic",romantic,I2Sgit4QPlM,val
977,tt0109035,1994,Above the Rim,96,Crime,Crime,Drama,Sport,"violence, murder",violence,OPzjEsD0p5Y,val
978,tt0109040,1994,Ace Ventura: Pet Detective,86,Comedy,Comedy,,,"comedy, murder, bleak, cult, humor, action, revenge","comedy, humor, action",_MQSTiPbKLA,val
979,tt0109068,1994,Airheads,92,Comedy,Comedy,Crime,Music,"cult, comedy",comedy,FD9a_EVDk-s,val
981,tt0109190,1994,Baby's Day Out,99,Crime,Adventure,Comedy,Crime,"good versus evil, flashback",,pzow5wUp7hY,val
982,tt0109254,1994,Beverly Hills Cop III,104,Comedy,Action,Comedy,Crime,"comedy, murder, cult, violence, comic, revenge, entertaining","comedy, violence, comic",kUjD5uKWxcg,val
983,tt0109297,1993,Blink,106,Crime,Crime,Drama,Mystery,"mystery, neo noir, murder",mystery,azibdrz8l3c,val
984,tt0109303,1994,Blown Away,121,Action,Action,Crime,Drama,"suspenseful, violence, cult, flashback, good versus evil, action, revenge","suspenseful, violence, action",lBV2BBawWlQ,val
985,tt0109370,1995,Canadian Bacon,91,Comedy,Comedy,,,satire,,ayOlQ9If_cA,val
986,tt0109439,1994,City Slickers II: The Legend of Curly's Gold,116,Comedy,Comedy,Western,,violence,violence,LSfvuACPzHg,val
988,tt0109484,1994,"Corrina, Corrina",115,Drama,Comedy,Drama,Romance,home movie,,SvbCmpo-luk,val
989,tt0109579,1994,Death and the Maiden,103,Horror,Drama,Mystery,Horror,"revenge, suspenseful, psychological",suspenseful,Cnnz214wwkI,val
991,tt0109758,1994,Exit to Eden,113,Comedy,Comedy,Crime,Romance,"pornographic, romantic, comedy, sadist","romantic, comedy, sadist",Yxa7yLhYDg8,val
992,tt0109781,1994,Faust,97,Comedy,Animation,Comedy,Drama,"absurd, psychedelic, dark, magical realism, philosophical",dark,5T6MeOnGSBM,val
993,tt0109830,1994,Forrest Gump,142,Romance,Drama,Romance,,"comedy, psychological, stupid, whimsical, dramatic, cult, cute, clever, flashback, historical fiction, psychedelic, humor, action, feel-good, melodrama, inspiring, romantic, historical, entertaining, sentimental","comedy, dramatic, cute, humor, action, feel-good, inspiring, romantic, sentimental",eYSnxZKTZzU,val
994,tt0109831,1994,Four Weddings and a Funeral,117,Romance,Comedy,Drama,Romance,"cult, comedy, romantic","comedy, romantic",KFiF8-1cnAc,val
995,tt0109836,1994,Frankenstein,123,Drama,Drama,Horror,Romance,"revenge, gothic, murder, violence, sci-fi",violence,Lg17y6iz7Xs,val
996,tt0109842,1994,Fresh,114,Crime,Crime,Drama,Thriller,"tragedy, revenge, neo noir, murder, violence",violence,9n7me832ObU,val
998,tt0110005,1994,Heavenly Creatures,99,Crime,Biography,Crime,Drama,"fantasy, psychological, murder, boring, cult, violence, revenge, flashback, insanity, psychedelic, melodrama, romantic, queer","fantasy, boring, violence, romantic",TfFDm9q8cS0,val
999,tt0110027,1994,Highlander III: The Sorcerer,99,Action,Action,Fantasy,Romance,"good versus evil, cult, action, violence","action, violence",eW_HzYMNOng,val
1000,tt0110097,1994,I'll Do Anything,115,Drama,Comedy,Drama,,satire,,j4UUAeof5Go,val
1003,tt0110148,1994,Interview with the Vampire: The Vampire Chronicles,123,Drama,Drama,Fantasy,Horror,"comedy, fantasy, gothic, murder, dramatic, cult, violence, horror, atmospheric, good versus evil, revenge, historical","comedy, fantasy, dramatic, violence, horror, atmospheric",HBTObecD93s,val
1004,tt0110167,1994,It Could Happen to You,101,Romance,Comedy,Drama,Romance,"romantic, comedy, feel-good","romantic, comedy, feel-good",cEvsrvQ2RD8,val
1005,tt0110186,1994,Jason's Lyric,119,Crime,Crime,Drama,Romance,"violence, flashback",violence,xzeTvIWxhek,val
1006,tt0110216,1994,Junior,109,Comedy,Comedy,Romance,Sci-Fi,entertaining,,vvFBLJ7C1eo,val
1007,tt0110265,1993,Killing Zoe,96,Crime,Crime,Thriller,,"cult, murder, violence",violence,fqGj6bWX_6o,val
1008,tt0110322,1994,Legends of the Fall,133,Drama,Drama,Romance,War,"murder, dramatic, romantic, melodrama, tragedy, revenge, sentimental","dramatic, romantic, sentimental",TR5E7Kuty3o,val
1009,tt0110329,1994,Leprechaun 2,85,Horror,Comedy,Fantasy,Horror,"good versus evil, cult, violence",violence,fPTC15gu_gk,val
1010,tt0110367,1994,Little Women,115,Drama,Drama,Family,Romance,"dramatic, romantic","dramatic, romantic",F4-u_7hlAQc,val
1011,tt0110395,1994,Love and a .45,101,Crime,Crime,Romance,Thriller,"violence, murder",violence,B3AqG25J_Vo,val
1012,tt0110443,1995,Major Payne,95,Comedy,Adventure,Comedy,Family,"cult, comedy, humor, prank","comedy, humor",6Vvlw7uPdn8,val
1013,tt0110478,1994,Maverick,127,Action,Action,Adventure,Comedy,"cult, mystery, satire, comedy, flashback","mystery, comedy",mQ69CVbCiow,val
1014,tt0110598,1994,Muriel's Wedding,106,Comedy,Comedy,Drama,,"cult, comedy, psychedelic, humor","comedy, humor",eTFCFThbwbo,val
1015,tt0110604,1995,Mute Witness,95,Crime,Crime,Horror,Thriller,"cult, comedy, murder, violence, flashback","comedy, violence",Ss5Hw3uiArs,val
1016,tt0110613,1994,My Girl 2,99,Drama,Comedy,Drama,Family,home movie,,w3gVq6WXMpg,val
1017,tt0110622,1994,Naked Gun 33 1/3: The Final Insult,83,Comedy,Comedy,Crime,,"comedy, boring, cult, flashback, absurd, humor, revenge, entertaining","comedy, boring, humor",bHUv8MvvxFk,val
1018,tt0110632,1994,Natural Born Killers,119,Action,Action,Crime,Drama,"comedy, cruelty, murder, neo noir, cult, violence, flashback, insanity, psychedelic, satire, romantic, revenge, sadist","comedy, violence, romantic, sadist",XpLKNclOtLg,val
1020,tt0110706,1994,Oblivion,94,Action,Adventure > Action,Comedy,Crime,cult,,5buqVnYiswA,val
1022,tt0110759,1994,PCU,79,Comedy,Comedy,,,satire,,aIpuS8vTBts,val
1023,tt0110882,1994,Pred dozhdot,113,Romance,Drama,Romance,War,"revenge, murder, violence",violence,wHBQ4VsQaic,val
1024,tt0110912,1994,Pulp Fiction,154,Crime,Crime,Drama,,"comedy, murder, stupid, cult, action, revenge, suspenseful, neo noir, western, flashback, clever, psychedelic, satire, thought-provoking, atmospheric, philosophical, entertaining, storytelling, dark, mystery, realism, dramatic, violence, humor, plot twist","comedy, action, suspenseful, atmospheric, dark, mystery, dramatic, violence, humor",YBZp3tkua2Y,val
1025,tt0110939,1994,Radioland Murders,108,Comedy,Comedy,Crime,Drama,"cult, mystery, murder",mystery,lgJUIRe6hYE,val
1026,tt0110950,1994,Reality Bites,99,Romance,Comedy,Drama,Romance,"cult, romantic",romantic,NYqk1zgAwZA,val
1028,tt0111048,1994,S.F.W.,96,Drama,Comedy,Drama,,"comedy, cult, violence, psychedelic, absurd, satire, tragedy, romantic","comedy, violence, romantic",CLQ_dlkA6sU,val
1029,tt0111127,1994,Serial Mom,95,Comedy,Comedy,Crime,Thriller,"comedy, psychological, murder, violence, cult, satire, revenge","comedy, violence",DtR1czXKJqo,test
1030,tt0111149,1994,Shallow Grave,89,Crime,Crime,Thriller,,"comedy, dark, cruelty, murder, violence, atmospheric, flashback, insanity, psychedelic, romantic, home movie","comedy, dark, violence, atmospheric, romantic",GOP7HPgysB8,test
1031,tt0111257,1994,Speed,116,Action,Action,Adventure,Thriller,"comedy, boring, mystery, murder, cult, revenge, violence, good versus evil, humor, action, claustrophobic, romantic, suspenseful","comedy, boring, mystery, violence, humor, action, romantic, suspenseful",aRmhneo5A48,test
1032,tt0111280,1994,Star Trek VII: Generations,118,Action,Action,Adventure,Mystery,cult,,MUieGh1fHSI,test
1033,tt0111282,1994,Stargate,116,Action,Action,Adventure,Sci-Fi,"violence, cult, suspenseful, action, atmospheric","violence, suspenseful, action, atmospheric",_mucMCddPy0,test
1034,tt0111323,1994,Surviving the Game,96,Action,Action,Adventure,Crime,"comedy, suspenseful, murder, suicidal, violence, humor, revenge","comedy, suspenseful, violence, humor",6SdUm-xFu38,test
1036,tt0111419,1994,Thumbelina,86,Action,Adventure > Action,Animation,Family,fantasy,fantasy,EzVA8BmskjA,test
1037,tt0111438,1994,Timecop,99,Crime,Action,Crime,Sci-Fi,"alternate reality, cult, humor, violence","humor, violence",WuujAfDRSfc,test
1038,tt0111477,1994,Trapped in Paradise,111,Action,Adventure > Action,Comedy,Crime,bleak,,PGHRkervPL4,test
1039,tt0111503,1994,True Lies,141,Action,Action,Comedy,Thriller,"comedy, mystery, neo noir, violence, psychedelic, action, entertaining","comedy, mystery, violence, action",3B7HG8_xbDw,test
1040,tt0111732,1994,With Honors,101,Drama,Comedy,Drama,,feel-good,feel-good,tWMwABOTRjQ,test
1041,tt0111742,1994,Wolf,125,Drama,Drama,Horror,Romance,"comedy, gothic, murder, cult, satire, revenge",comedy,JBwwLfog4Yo,test
1042,tt0111756,1994,Wyatt Earp,191,Action,Action,Adventure,Biography,"cult, historical, murder, violence, flashback",violence,BS5n_Ql1v2k,test
1043,tt0112281,1995,Ace Ventura: When Nature Calls,90,Comedy,Adventure,Comedy,Crime,"cult, humor, comedy","humor, comedy",jhoFzCYPTl4,test
1044,tt0112302,1995,Tom and Huck,97,Action,Adventure > Action,Comedy,Drama,"good versus evil, cult, suspenseful, murder, violence","suspenseful, violence",-C-xXZyX2zU,test
1045,tt0112362,1995,Angel Baby,105,Romance,Drama,Romance,,romantic,romantic,rx9wZfaxIfQ,test
1046,tt0112365,1995,Angels and Insects,116,Romance,Drama,Romance,,romantic,romantic,bdqnz-FtIog,test
1047,tt0112384,1995,Apollo 13,140,Drama,Adventure,Drama,History,"mystery, boring, dramatic, claustrophobic, suspenseful, historical","mystery, boring, dramatic, suspenseful",e3ZtOS4MCkk,test
1048,tt0112401,1995,Assassins,133,Crime,Action,Crime,Thriller,"suspenseful, neo noir, murder, violence, romantic, revenge, sadist","suspenseful, violence, romantic, sadist",pDvmM72h4HQ,test
1050,tt0112443,1995,Bad Company,108,Crime,Crime,Drama,Thriller,"mystery, revenge, action, murder","mystery, action",2WBdyJAihWI,test
1052,tt0112462,1995,Batman Forever,121,Action,Action,Adventure,,"comedy, murder, violence, atmospheric, flashback, good versus evil, insanity, action, revenge","comedy, violence, atmospheric, action",RaG5863fizw,test
1053,tt0112471,1995,Before Sunrise,101,Romance,Drama,Romance,,"thought-provoking, romantic, boring, psychedelic, philosophical","romantic, boring",jGvcbSabADM,test
1055,tt0112508,1995,Billy Madison,89,Comedy,Comedy,,,"cult, comedy, stupid, entertaining, prank",comedy,k3PUNBE9J0A,test
1056,tt0112536,1996,Bloodsport 2,90,Action,Action,Sport,,violence,violence,0taW8Kejy2c,test
1057,tt0112537,1995,Blue Juice,90,Romance,Comedy,Drama,Romance,romantic,romantic,iFjRxN3pw9s,test
1058,tt0112573,1995,Braveheart,178,Drama,Biography,Drama,History,"murder, dramatic, violence, action, romantic, inspiring, revenge, historical","dramatic, violence, action, romantic, inspiring",rXYCBBJBj6Y,test
1059,tt0112641,1995,Casino,178,Crime,Crime,Drama,,"comedy, neo noir, murder, cult, violence, revenge, sadist","comedy, violence, sadist",ATgdAVYlczQ,test
1060,tt0112642,1995,Casper,100,Comedy,Comedy,Family,Fantasy,"paranormal, haunting, absurd, psychedelic, entertaining, sentimental",sentimental,kppS6cJE02M,test
1061,tt0112681,1995,Citizen X,105,Crime,Biography,Crime,Drama,"mystery, murder",mystery,20KiHIT6wu0,test
1062,tt0112688,1995,Clockers,128,Crime,Crime,Drama,Mystery,"violence, murder",violence,YsFUoioGePc,test
1063,tt0112697,1995,Clueless,97,Comedy,Comedy,Romance,,"cult, comedy, satire, entertaining, romantic","comedy, romantic",yHDcD_xhwAo,test
1064,tt0112722,1995,Copycat,123,Drama,Drama,Mystery,Thriller,"mystery, neo noir, murder, violence, horror, claustrophobic, suspenseful","mystery, violence, horror, suspenseful",lsmXhM4yfU0,test
1065,tt0112740,1995,Crimson Tide,116,Action,Action,Drama,Thriller,"cult, suspenseful, comedy","suspenseful, comedy",cc0Az3IJFOU,test
1066,tt0112792,1995,Dangerous Minds,99,Drama,Biography,Drama,,inspiring,inspiring,gA-5nLQCmW8,test
1067,tt0112851,1995,Desperado,104,Action,Action,Crime,Thriller,"comedy, mystery, neo noir, cult, revenge, violence, flashback, good versus evil, humor, action, romantic","comedy, mystery, violence, humor, action, romantic",aBr3D2Ehecg,test
1068,tt0112857,1995,Devil in a Blue Dress,102,Crime,Crime,Drama,Mystery,"neo noir, murder, violence, atmospheric, plot twist, suspenseful","violence, atmospheric, suspenseful",50EVm04iPLk,test
1069,tt0112896,1995,Dracula: Dead and Loving It,88,Horror,Comedy,Fantasy,Horror,"cult, gothic, romantic",romantic,c7Dogj5c9pg,test
1070,tt0112950,1995,Empire Records,90,Drama,Comedy,Drama,Music,cult,,uvIsvZlk4GE,test
1072,tt0113071,1995,First Knight,134,Action,Action,Adventure,Drama,"romantic, murder, flashback",romantic,zO1_r6slUlk,test
1073,tt0113089,1995,Fluke,96,Drama,Drama,Family,Fantasy,"cruelty, flashback",,4iQp5RXzvwk,test
1074,tt0113097,1995,Forget Paris,101,Romance,Comedy,Romance,,"boring, flashback",boring,G8ZHyJoKYnM,test
1076,tt0113114,1995,Free Willy 2: The Adventure Home,95,Drama,Adventure,Drama,Family,romantic,romantic,qqOPd5jKYG4,test
1079,tt0113161,1995,Get Shorty,105,Comedy,Comedy,Crime,Thriller,"comedy, neo noir, murder, cult, violence, satire, revenge, entertaining","comedy, violence",yNLaTtpovys,test
1080,tt0113189,1995,GoldenEye,130,Action,Action,Adventure,Thriller,"dark, murder, violence, cult, good versus evil, action, revenge, entertaining, sadist","dark, violence, action, sadist",SflGuDXrVSQ,test
1081,tt0113228,1995,Grumpier Old Men,101,Comedy,Comedy,Romance,,"revenge, comedy, prank",comedy,rEnOoWs3FuA,test
1082,tt0113243,1995,Hackers,105,Crime,Crime,Drama,Romance,"pornographic, boring, cult, action, sci-fi, prank","boring, action",Ah7Mx38Sguo,test
1083,tt0113253,1995,Halloween: The Curse of Michael Myers,87,Horror,Horror,Thriller,,"insanity, cult, horror, murder, violence","horror, violence",rAaPBxBxaV8,test
1084,tt0113277,1995,Heat,170,Action,Action,Crime,Drama,"suspenseful, neo noir, murder, realism, bleak, violence, cult, atmospheric, action, philosophical, revenge","suspenseful, violence, atmospheric, action",0xbBLJ1WGwQ,test
1085,tt0113303,1995,Hideaway,106,Horror,Fantasy,Horror,Thriller,"murder, paranormal, cult, horror, violence, insanity, sadist","horror, violence, sadist",1jmKLl95NZ8,test
1086,tt0113305,1995,Higher Learning,128,Crime,Crime,Drama,Thriller,violence,violence,_4KVCVX1MrQ,test
1087,tt0113321,1995,Home for the Holidays,103,Comedy,Comedy,Drama,Romance,"boring, home movie",boring,ThH8WocPRM0,test
1088,tt0113347,1995,How to Make an American Quilt,117,Drama,Comedy,Drama,Romance,"romantic, flashback",romantic,K5_2VgJUSBA,test
1089,tt0113409,1994,In the Mouth of Madness,95,Drama,Drama,Fantasy,Horror,"comedy, fantasy, gothic, murder, paranormal, cult, violence, flashback, good versus evil, insanity, psychedelic, suspenseful","comedy, fantasy, violence, suspenseful",fitU66jq6GQ,test
1091,tt0113443,1996,It's My Party,110,Drama,Drama,Romance,,queer,,fc57UJcDxDM,test
1092,tt0113481,1995,Johnny Mnemonic,103,Action,Action,Drama,Sci-Fi,"psychedelic, violence, sci-fi",violence,iVrExCGXrCM,test
1093,tt0113492,1995,Judge Dredd,96,Crime,Action,Crime,Sci-Fi,"comedy, murder, cult, revenge, good versus evil, humor, romantic, sci-fi","comedy, humor, romantic",43-BefmjMFg,test
1095,tt0113501,1995,Just Cause,102,Action,Action,Crime,Drama,"revenge, neo noir, murder",,tZlr2PbTiow,test
1096,tt0113540,1995,Kids,91,Drama,Drama,,,"tragedy, cult, violence",violence,U9a5tZSKDOU,test
1097,tt0113552,1995,Kiss of Death,101,Crime,Crime,Drama,Thriller,"revenge, neo noir, murder, violence",violence,OzDKmB6bfQQ,test
1098,tt0113617,1995,Last of the Dogmen,118,Action,Adventure > Action,Western,,"comedy, flashback",comedy,yepPKH2jIfo,test
1099,tt0113627,1995,Leaving Las Vegas,111,Drama,Drama,Romance,,"dark, depressing, dramatic, atmospheric, flashback, haunting, tragedy, romantic","dark, depressing, dramatic, atmospheric, romantic",UMlYWZgCIgo,test
1100,tt0113636,1995,Leprechaun 3,90,Horror,Comedy,Fantasy,Horror,"good versus evil, cult, murder",,TBWkCYS1I0A,test
1101,tt0113677,1995,Living in Oblivion,90,Comedy,Comedy,Drama,,"cult, satire, romantic, flashback",romantic,JV-KKzoPEco,test
1102,tt0113690,1995,Lord of Illusions,109,Horror,Horror,Mystery,Thriller,"insanity, violence, cult, murder",violence,YyJvOuxZDHY,test
1103,tt0113729,1995,Mad Love,93,Romance,Comedy,Drama,Romance,"insanity, romantic",romantic,BzJaAn20O_g,test
1104,tt0113749,1995,Mallrats,94,Comedy,Comedy,Romance,,"comedy, cult, absurd, humor, satire, romantic, comic, revenge, prank","comedy, humor, romantic, comic",_eVo7aBze1w,test
1105,tt0113820,1995,Mighty Morphin Power Rangers: The Movie,95,Action,Action,Adventure,Family,"good versus evil, psychedelic, action, violence","action, violence",yVJYRsCIzWE,test
1108,tt0113862,1995,Mr. Holland's Opus,143,Drama,Drama,Music,,"inspiring, romantic, stupid, feel-good","inspiring, romantic, feel-good",JYoWGIrXiz0,test
1109,tt0113870,1995,Murder in the First,122,Drama,Drama,Thriller,,"insanity, murder, flashback",,oMbMwdPwnYE,test
1110,tt0113896,1995,My Family,128,Drama,Drama,,,murder,,Cl7ff7hqAA0,test
1111,tt0113967,1995,New Jersey Drive,98,Crime,Crime,Drama,,"cult, dark, murder, violence","dark, violence",6wEM9KYgMx4,test
1112,tt0113986,1995,Nine Months,103,Comedy,Comedy,Romance,,"comedy, romantic, humor, entertaining","comedy, romantic, humor",dVmOU8HPf_E,test
1113,tt0113987,1995,Nixon,192,Drama,Biography,Drama,History,"dramatic, flashback",dramatic,dO2LWKpeyI8,test
1114,tt0114011,1995,Now and Then,100,Drama,Comedy,Drama,Romance,"paranormal, flashback",,RQLVzTtt2Ws,test
1116,tt0114069,1995,Outbreak,127,Action,Action,Drama,Thriller,"suspenseful, romantic","suspenseful, romantic",Ors7S06Odd8,test
1117,tt0114148,1995,Pocahontas,81,Action,Adventure > Action,Animation,Drama,"tragedy, romantic",romantic,DSf_pVG8QZM,test
1118,tt0114168,1995,Powder,111,Drama,Drama,Fantasy,Mystery,"revenge, cult, romantic, flashback",romantic,gHl-UHu2-lM,test
1119,tt0114272,1995,Restoration,117,Drama,Biography,Drama,History,historical,,CvsAuHYBgEQ,test
1120,tt0114279,1995,Richard III,110,Drama,Drama,Sci-Fi,War,"tragedy, murder",,OXc0-EME0C8,test
1121,tt0114287,1995,Rob Roy,139,Drama,Adventure,Biography,Drama,"murder, cult, violence, atmospheric, action, romantic, suspenseful","violence, atmospheric, action, romantic, suspenseful",JuGT5duwCH4,test
1122,tt0114319,1995,Sabrina,127,Comedy,Comedy,Drama,Romance,"dramatic, romantic, fantasy","dramatic, romantic, fantasy",twTksx_lWB4,test
1123,tt0114323,1995,Safe,119,Drama,Drama,,,"allegory, psychedelic",,63NPIiCl3zo,test
1124,tt0114367,1995,Screamers,108,Horror,Horror,Sci-Fi,Thriller,"horror, cult, suspenseful, murder","horror, suspenseful",1AeAvE3FxQ8,test
1126,tt0114436,1995,Showgirls,128,Drama,Drama,,,"cult, revenge, satire, boring",boring,orJvzyIc0K0,test
1127,tt0114550,1995,Stonewall,99,Drama,Comedy,Drama,Romance,"anti war, violence",violence,wN6BI7mEtKg,test
1128,tt0114558,1995,Strange Days,145,Crime,Crime,Drama,Sci-Fi,"pornographic, dark, neo noir, murder, stupid, cult, violence, flashback, psychedelic, revenge, sci-fi","dark, violence",WKpEsKapKtY,test
1129,tt0114576,1995,Sudden Death,111,Action,Action,Crime,Thriller,"suspenseful, action, violence","suspenseful, action, violence",wxur3zQJ3jU,test
1130,tt0114594,1994,Swimming with Sharks,93,Comedy,Comedy,Crime,,"comedy, cruelty, murder, bleak, satire, revenge, sadist","comedy, sadist",UH9OLQh46FY,test
1131,tt0114609,1995,Tales from the Hood,98,Crime,Crime,Drama,Horror,"violence, murder, blaxploitation",violence,hrn2PzAk6iw,test
